Repository,Commit,Type,Node Before,Node After
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/prof.c:prof_gctx_create(tsd_t, prof_bt_t):11423-12122","deps/jemalloc/src/prof.c:prof_gctx_create(tsdn_t, prof_bt_t):12293-13052"
jq,6366cfd7a4275a25e128cc55f4c24a4079bc7005,RENAME_FUNCTION,libm.h:LIBM_DD(null):249-262,libm.h:LIBM_DD_NO(null):1126-1142
toxcore,f7beee495e9c3199ecbae91fde2e92f1698f48b2,CHANGE_SIGNATURE,"toxencryptsave/toxencryptsave.c:tox_pass_key_encrypt(uint8_t, size_t, uint8_t, uint8_t, TOX_ERR_ENCRYPTION):5722-7135","toxencryptsave/toxencryptsave.c:tox_pass_key_encrypt(uint8_t, size_t, TOX_PASS_KEY, uint8_t, TOX_ERR_ENCRYPTION):5598-6970"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/utils.h:normalize_array(float, int):1215-1247","include/darknet.h:normalize_array(float, int):16275-16307"
darknet,616e6305e232c1bfa76bc70c2f48e31489807b52,CHANGE_SIGNATURE,"src/data.c:load_data_iseg(int, char, int, int, int, int, int, int, float, float, float, float, float, int):17807-19389","src/data.c:load_data_iseg(int, char, int, int, int, int, int, int, int, int, float, float, float, float, float):20075-21358"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/dropout_layer.h:backward_dropout_layer(dropout_layer, float):408-465","src/dropout_layer.h:backward_dropout_layer(dropout_layer, network_state):392-456"
FFmpeg,f7221d8e670ec05471a16cc4cc1cc8e0040b5b5f,EXTRACT,"libavformat/mov.c:mov_read_packet(AVFormatContext, AVPacket):246183-251001","libavformat/mov.c:cenc_filter(MOVContext, MOVStreamContext, AVPacket, int):214843-216525"
linux,6e04b103568983bd699fac96b80a9b96ede68118,EXTRACT,drivers/infiniband/hw/bnxt_re/qplib_rcfw.c:bnxt_qplib_disable_rcfw_channel(bnxt_qplib_rcfw):17629-18427,"drivers/infiniband/hw/bnxt_re/qplib_rcfw.c:bnxt_qplib_rcfw_stop_irq(bnxt_qplib_rcfw, bool):17629-18046"
redis,99da9c9508afcde3e08c952122e6ac8eb01b17ce,CHANGE_SIGNATURE,src/redis-cli.c:clusterManagerNodeInfo(clusterManagerNode):77628-78631,"src/redis-cli.c:clusterManagerNodeInfo(clusterManagerNode, int):80479-81693"
darknet,f7a17f82eb43de864a4f980f235055da9685eef8,CHANGE_SIGNATURE,"src/utils.c:max_index(double, int):3697-3936","src/utils.c:max_index(float, int):3676-3913"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/convolutional_layer.h:make_convolutional_layer(int, int, int, int, int, int, int, int, ACTIVATION, float, float, float):1268-1436","src/convolutional_layer.h:make_convolutional_layer(int, int, int, int, int, int, int, int, ACTIVATION):1274-1392"
darknet,79fffcce3ce495bd415dc1284224c915d7194d4c,CHANGE_SIGNATURE,"src/cnn.c:draw_detection(image, float):15394-16150","src/cnn.c:draw_detection(image, float, int):9418-10529"
linux,0e08eb9b1c1701f1fda8e8d7f4d2b93e7e54941f,CHANGE_SIGNATURE,fs/btrfs/tests/extent-map-tests.c:test_case_4(extent_map_tree):8545-8665,"fs/btrfs/tests/extent-map-tests.c:test_case_4(btrfs_fs_info, extent_map_tree):8737-8908"
tmux,efaf4c16cf9fafa940dfe16ec48ca4ff68082b47,EXTRACT,cmd-find.c:cmd_find_current_session_with_client(cmd_find_state):6714-8125,cmd-find.c:cmd_find_from_nothing(cmd_find_state):19009-19329
darknet,8d9ed0a1d680c8d31e453e2e1cebfda66b357c11,CHANGE_SIGNATURE,"src/batchnorm_layer.c:forward_batchnorm_layer(layer, network_state):4451-5588","src/batchnorm_layer.c:forward_batchnorm_layer(layer, network):4451-5572"
nuklear,85d109e3513b5cbf51fbbd287ee6788c121799fc,CHANGE_SIGNATURE,"nuklear.h:item_getter(void, int, char, void, int, int, int, int):40210-40250","nuklear.h:item_getter(void, int, char, void, int, int, int, nk_vec2):40318-40358"
git,295d949cfabc18fb588f269c77d1f8ff4a613686,RENAME_FUNCTION,color.c:want_color(int):7011-7516,"color.c:want_color_fd(int, int):7105-7650"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:opt_utrace_ctl(size_t, size_t, void, size_t, void, size_t):35918-35977","deps/jemalloc/src/ctl.c:opt_utrace_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):48338-48397"
darknet,76ee68f96d864a27312c9aa09856ddda559a5cd9,EXTRACT,"src/activations.c:gradient(float, ACTIVATION):1611-1920",src/activations.c:relu_gradient(float):1186-1229
wrk,1e7411aebd9d88aaac976a369cc3aa0b26ebfeca,CHANGE_SIGNATURE,"src/script.c:script_create(char, char, int, char):101-595","src/script.c:script_create(char, char, char, char):495-1127"
toxcore,d83efd35dd342da7f5b0f4b6e11ffd943d7f3c63,CHANGE_SIGNATURE,"testing/nTox.c:print_nickchange(Tox, int, uint8_t, uint16_t, void):28631-29117","testing/nTox.c:print_nickchange(Tox, uint32_t, uint8_t, size_t, void):29135-29624"
tmux,ed3cfaafb2c04776b6452fa968715a3626d99a4a,CHANGE_SIGNATURE,"client.c:client_dispatch_wait(imsg, char):14367-16671",client.c:client_dispatch_wait(imsg):14319-16606
swoole-src,38bec0c075f966d7c7ad2df901898655b68bd542,EXTRACT,src/reactor/ReactorBase.c:swReactor_onTimeout_and_Finish(swReactor):3506-5383,src/reactor/ReactorBase.c:swReactor_empty(swReactor):3447-3957
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/jemalloc.c:inallocx(size_t, int):58144-58370","deps/jemalloc/src/jemalloc.c:inallocx(tsdn_t, size_t, int):77721-78019"
git,34caab0261d87b230520f97f2d1ce9ca4474dc73,CHANGE_SIGNATURE,"submodule-config.c:cache_lookup_path(submodule_cache, char, char):4058-4597","submodule-config.c:cache_lookup_path(submodule_cache, object_id, char):4073-4610"
darknet,0cd2379e2ccbad07bad3f88f8dc564776605802d,CHANGE_SIGNATURE,"src/coco.c:draw_coco(image, int, float, box, float, char):1272-2127","src/coco.c:draw_coco(image, int, float, box, float):1272-2087"
php-src,c4331b00be1a294fa20ee08a18cdd722f123c73a,EXTRACT,"ext/sqlite3/libsqlite/sqlite3.c:selectInnerLoop(Parse, Select, int, SortCtx, DistinctCtx, SelectDest, int, int):4375402-4389127","ext/sqlite3/libsqlite/sqlite3.c:innerLoopLoadRow(Parse, Select, RowLoadInfo):4408774-4409326"
redis,49147f36e942b3367a3d1c3f7f83582fcbc06006,CHANGE_SIGNATURE,"src/rdb.c:rdbLoadRio(rio, rdbSaveInfo):67776-77994","src/rdb.c:rdbLoadRio(rio, rdbSaveInfo, int):67776-78027"
jq,1e13e1e06e7f2014cdf03940f4c86dbd74a09c5e,CHANGE_SIGNATURE,"jv_parse.c:stream_check_truncation(jv_parser, jv):16257-16543",jv_parse.c:stream_check_truncation(jv_parser):16293-16503
git,18cfc0886617e28fb6d29d579bec0ffcdb439196,MOVE_FUNCTION,"submodule.c:find_first_merges(object_array, char, commit, commit):46018-47815","merge-recursive.c:find_first_merges(object_array, char, commit, commit):26999-28796"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,deps/jemalloc/src/prof.c:prof_idump(void):36676-37205,deps/jemalloc/src/prof.c:prof_idump(tsdn_t):43491-44177
darknet,d2dece3df743c97f2cfbb9bbf0dd0449a8730cec,CHANGE_SIGNATURE,"src/region_layer.h:get_region_boxes(layer, int, int, float, float, box, int, int):352-463","src/region_layer.h:get_region_boxes(layer, int, int, float, float, box, int, int, float):302-432"
toxcore,3bf259f69d408dc5c380383ee3c0cde0504e9f02,RENAME_FUNCTION,toxcore/tox.c:tox_iteration(Tox):8015-8133,toxcore/tox.c:tox_iterate(Tox):8015-8131
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,"src/matrix.h:make_matrix(int, int):63-94","include/darknet.h:make_matrix(int, int):15034-15065"
darknet,8d9ed0a1d680c8d31e453e2e1cebfda66b357c11,CHANGE_SIGNATURE,"src/softmax_layer.c:backward_softmax_layer(softmax_layer, network_state):1495-1633","src/softmax_layer.c:backward_softmax_layer(softmax_layer, network):1483-1611"
darknet,70d622ea54c55aa5489e71b769a92447a586c879,CHANGE_SIGNATURE,"src/mini_blas.h:im2col_cpu(float, int, int, int, int, int, int, float):919-1077","src/mini_blas.h:im2col_cpu(float, int, int, int, int, int, int, int, float):919-1086"
swoole-src,f29978051730f6e3213b7e991f2f058af477b136,CHANGE_SIGNATURE,src/network/Server.c:swServer_master_onTimer(swServer):31986-32461,"src/network/Server.c:swServer_master_onTimer(swTimer, swTimer_node):32189-32732"
vim,c9e649ae816cdff0d1da8a97d40e695c6d3991bd,CHANGE_SIGNATURE,src/gui.c:gui_wait_for_chars(null):75311-76925,"src/gui.c:gui_wait_for_chars(null, int):74882-76535"
darknet,b2b7137b6f185ce2f01664d782a09b08d50d5a07,RENAME_FUNCTION,"src/convolutional_layer.h:visualize_convolutional_filters(convolutional_layer, char):1018-1090","src/convolutional_layer.h:visualize_convolutional_layer(convolutional_layer, char):842-912"
obs-studio,b1ada2f975266a7ab847211cdd986412f7133d41,CHANGE_SIGNATURE,"plugins/linux-pulseaudio/pulse-input.c:pulse_create(obs_data_t, obs_source_t):12043-12268","plugins/linux-pulseaudio/pulse-input.c:pulse_create(obs_data_t, obs_source_t, bool):11608-11870"
toxcore,6b40a581b1ce036e744c51452bbd6be6c690508f,MOVE_FUNCTION,"other/bootstrap_daemon/src/tox-bootstrapd.c:parse_tcp_relay_ports_config(config_t, uint16_t, int):3876-7738","other/bootstrap_daemon/src/config.c:parse_tcp_relay_ports_config(config_t, uint16_t, int):1270-5132"
linux,ce4c3e19e5201424357a0c82176633b32a98d2ec,INLINE,"drivers/md/bcache/sysfs.c:bch_read_string_list(char, char):3705-4022",drivers/md/bcache/sysfs.c:STORE(null):16787-19643
toxcore,2f65de6fd1a3c83e0754898ab45da006917223ff,RENAME_FUNCTION,"toxcore/tox.h:tox_connection_status_cb(Tox, TOX_CONNECTION, void):21025-21110","toxcore/tox.h:tox_self_connection_status_cb(Tox, TOX_CONNECTION, void):21045-21135"
darknet,aebe937710ced03d03f73ab23f410f29685655c1,CHANGE_SIGNATURE,"src/data.h:load_data_tag(char, int, int, int, int, int, int):1645-1721","src/data.h:load_data_tag(char, int, int, int, int, int, int, float, float, float):1704-1827"
wrk,6d143f164d43aece6b488cc0e6c8dfece572ece1,CHANGE_SIGNATURE,src/stats.h:stats_alloc(int):134-151,src/stats.h:stats_alloc(null):149-171
jq,0c93eb3379241dc4775718a9d39f54a6c4de20d6,MOVE_FILE,inject_errors.c:inject_errors.c:0-2899,src/inject_errors.c:inject_errors.c:0-2899
darknet,8c5364f58569eaeb5582a4915b36b24fc5570c76,MOVE_RENAME_FUNCTION,"src/swag.c:demo_swag(char, char, float):14708-14771","src/yolo.c:demo_yolo(char, char, float):15041-15104"
darknet,0d6b107ed20c22412ccf3a5056cffdb35bc25534,RENAME_FUNCTION,"src/blas.c:reorg(float, int, int, int, int):135-682","src/blas.c:flatten(float, int, int, int, int):135-684"
linux,31f50b557318d787474a28c3e075f518cdcb5278,RENAME_FUNCTION,"net/vmw_vsock/af_vsock.c:vsock_poll(file, socket, poll_table):23343-26209","net/vmw_vsock/af_vsock.c:vsock_poll_mask(socket, __poll_t):23343-26126"
darknet,8f1b4e0962857d402f9d017fcbf387ef0eceb7c4,CHANGE_SIGNATURE,"src/data.h:load_data_augment(char, int, int, char, int, int, int, int, float, float, float):1834-1976","src/data.h:load_data_augment(char, int, int, char, int, int, int, int, float, float, float, float):2278-2431"
linux,2d5cffa1b0d5eca88d01477b27a86f56bd9175b7,CHANGE_SIGNATURE,"fs/btrfs/free-space-tree.c:__add_to_free_space_tree(btrfs_trans_handle, btrfs_fs_info, btrfs_block_group_cache, btrfs_path, u64, u64):26358-27199","fs/btrfs/free-space-tree.c:__add_to_free_space_tree(btrfs_trans_handle, btrfs_block_group_cache, btrfs_path, u64, u64):26358-27209"
linux,0e08eb9b1c1701f1fda8e8d7f4d2b93e7e54941f,CHANGE_SIGNATURE,fs/btrfs/tests/extent-map-tests.c:test_case_1(extent_map_tree):1401-2813,"fs/btrfs/tests/extent-map-tests.c:test_case_1(btrfs_fs_info, extent_map_tree):1401-2846"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/tcache.c:tcache_alloc_small_hard(tsd_t, arena_t, tcache_t, tcache_bin_t, szind_t):1904-2229","deps/jemalloc/src/tcache.c:tcache_alloc_small_hard(tsdn_t, arena_t, tcache_t, cache_bin_t, szind_t, bool):2358-2774"
darknet,8d9ed0a1d680c8d31e453e2e1cebfda66b357c11,CHANGE_SIGNATURE,"src/convolutional_layer.c:forward_convolutional_layer(convolutional_layer, network_state):12786-13859","src/convolutional_layer.c:forward_convolutional_layer(convolutional_layer, network):13227-14280"
swoole-src,27958d8982464e3a9f112f532af4b405c34aaffc,CHANGE_SIGNATURE,"include/Server.h:swServer_add_hook(swServer, swServer_hook_type, void, int):14370-14460","include/Server.h:swServer_add_hook(swServer, swServer_hook_type, swCallback, int):14370-14465"
tmux,0e3c5ebe1a229fbb8d829c9413ae013fb2eeb1ed,CHANGE_SIGNATURE,"key-bindings.c:key_bindings_dispatch(key_binding, client, mouse_event, cmd_find_state):15588-16189","key-bindings.c:key_bindings_dispatch(key_binding, cmdq_item, client, mouse_event, cmd_find_state):15588-16286"
darknet,4b60afcc640a340a87fa56431322a4bb4ae1cfea,EXTRACT,"src/region_layer.c:forward_region_layer(region_layer, network_state):2925-9110","src/region_layer.c:delta_region_class(float, float, int, int, int, tree, float, float):2725-3579"
linux,12f5b93145450c750f315657ef239a314811aeeb,EXTRACT,"block/blk-mq.c:blk_mq_check_expired(blk_mq_hw_ctx, request, void, bool):22101-23011","block/blk-mq.c:blk_mq_req_expired(request, null):19710-20072"
darknet,8c5364f58569eaeb5582a4915b36b24fc5570c76,MOVE_RENAME_FUNCTION,"src/swag.c:draw_swag(image, int, float, box, float, char):436-1333","src/yolo.c:draw_yolo(image, int, float, box, float, char):410-1463"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:opt_narenas_ctl(size_t, size_t, void, size_t, void, size_t):35511-35558","deps/jemalloc/src/ctl.c:opt_narenas_ctl(tsd_t, size_t, size_t, void, size_t, void, size_t):47683-47732"
darknet,354b0cbdcb48a66de1af3aca9fc2f5687e46ee42,MOVE_FUNCTION,src/mini_blas.c:test_gpu_blas():6137-6851,src/gpu_gemm.c:test_gpu_blas():4460-5174
darknet,76ee68f96d864a27312c9aa09856ddda559a5cd9,CHANGE_SIGNATURE,"src/im2col.c:im2col_get_pixel(float, int, int, int, int, int, int, int):43-351","src/im2col.c:im2col_get_pixel(float, int, int, int, int, int, int, int, int):42-370"
redis,4a377cecd82e21307a887bb5f9fba55d79044bb8,MOVE_FUNCTION,"src/t_list.c:blockForKeys(client, robj, int, mstime_t, robj):21216-22215","src/blocked.c:blockForKeys(client, robj, int, mstime_t, robj):13421-14420"
darknet,d6fbe86e7a8c1bc389902c90c57ee7e80f5475b9,CHANGE_SIGNATURE,src/cnn.c:train_imagenet():13397-14955,src/cnn.c:train_imagenet(char):13397-15014
linux,97ca1762246d6eeb1b48dff8a179d1a92ce24227,EXTRACT,"fs/cifs/smb2pdu.c:SMB2_close(int, cifs_tcon, u64, u64):61352-62405","fs/cifs/smb2pdu.c:SMB2_close_flags(int, cifs_tcon, u64, u64, int):61352-62405"
php-src,c4331b00be1a294fa20ee08a18cdd722f123c73a,CHANGE_SIGNATURE,"ext/sqlite3/libsqlite/sqlite3.c:sqlite3GenerateConstraintChecks(Parse, Table, int, int, int, int, int, u8, u8, int, int, int):821055-821180","ext/sqlite3/libsqlite/sqlite3.c:sqlite3GenerateConstraintChecks(Parse, Table, int, int, int, int, int, u8, u8, int, int, int, Upsert):837205-837338"
darknet,a08ef29e085236f13fd04246c6774f9682a56208,CHANGE_SIGNATURE,"src/network.h:resize_network(network, int, int, int):1997-2045","src/network.h:resize_network(network, int, int):2118-2160"
linux,ecb37ce9baac653cc09e2b631393dde3df82979f,MOVE_FUNCTION,"drivers/md/bcache/util.c:bch_read_string_list(char, char):3011-3321","drivers/md/bcache/sysfs.c:bch_read_string_list(char, char):3705-4022"
toxcore,1bfd93e64a2a6d3bf9c90a9aa89abd29f3d826a7,MOVE_FUNCTION,"toxav/rtp.c:ac_queue_message(void, RTPMessage):2685-2729","toxav/audio.h:ac_queue_message(void, RTPMessage_s):1754-1807"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,RENAME_FUNCTION,"deps/jemalloc/src/prof.c:prof_dump_open(bool, char):21302-21572","deps/jemalloc/src/prof.c:prof_dump_open_impl(bool, char):22917-23196"
redis,0f2c6b6a18a39443a5260632db84f33957eafff8,EXTRACT,"src/object.c:objectComputeSize(robj, size_t):22639-28747",src/object.c:streamRadixTreeMemoryUsage(rax):23048-23336
darknet,8d9ed0a1d680c8d31e453e2e1cebfda66b357c11,CHANGE_SIGNATURE,"src/cost_layer.c:forward_cost_layer(cost_layer, network_state):1966-2623","src/cost_layer.c:forward_cost_layer(cost_layer, network):1966-2597"
darknet,5a49c1d962895b4b2835ae47201d6b07e669153b,CHANGE_SIGNATURE,src/image.h:rotate_image(image):592-613,"src/image.h:rotate_image(image, float):593-625"
tmux,17cf1b21c6c30a2d7b8cf7d9a29f495a9b01c475,CHANGE_SIGNATURE,tmux.h:cmd_find_from_nothing(cmd_find_state):40793-40839,"tmux.h:cmd_find_from_nothing(cmd_find_state, int):40847-40898"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,src/image.h:grayscale_image_3c(image):2904-2932,include/darknet.h:grayscale_image_3c(image):10736-10764
obs-studio,26d5560da3b765914940d21618437043a48e2024,CHANGE_SIGNATURE,"libobs/obs-scene.c:scene_save_item(obs_data_array_t, obs_scene_item):19884-21650","libobs/obs-scene.c:scene_save_item(obs_data_array_t, obs_scene_item, bool):21378-24170"
git,60fba4bf1670e6eabd61b04ebf86efedff866a50,CHANGE_SIGNATURE,"submodule.c:push_submodule(char, remote, char, int, string_list, int):26961-27963","submodule.c:push_submodule(char, remote, refspec, string_list, int):26961-27951"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,deps/jemalloc/src/prof.c:prof_mdump(char):37207-37778,"deps/jemalloc/src/prof.c:prof_mdump(tsd_t, char):44179-44807"
toxcore,33370edee66b27c4bd2b6b838c764241d737769e,CHANGE_SIGNATURE,"toxcore/Messenger.c:packet_handler_callback(Messenger, uint32_t, uint8_t, uint32_t, void, void):42606-42718","toxcore/Messenger.c:packet_handler_callback(Messenger, uint32_t, uint8_t, uint16_t, void, void):43107-43245"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,src/data.h:copy_data(data):2557-2574,include/darknet.h:copy_data(data):10913-10930
darknet,118bdd6f624a81c7b43689943485f8d70cbd944e,CHANGE_SIGNATURE,"src/data.c:load_data_image_pathfile(char, char, int):1014-1325","src/data.c:load_data_image_pathfile(char, char, int, int, int):1034-1365"
wrk,256b4756d3c0ba5c8fb00921733198e6be9fb8d6,MOVE_FUNCTION,"src/wrk.h:socket_writeable(aeEventLoop, int, void, int):1375-1424","src/main.h:socket_writeable(aeEventLoop, int, void, int):924-973"
darknet,dcb000b553d051429a49c8729dc5b1af632e8532,CHANGE_SIGNATURE,"src/network.c:make_network(int, int):1166-1559",src/network.c:make_network(int):1098-1527
darknet,118bdd6f624a81c7b43689943485f8d70cbd944e,CHANGE_SIGNATURE,src/image.c:load_image(char):5539-6189,"src/image.c:load_image(char, int, int):9183-9977"
redis,08e1c8e820031751bd58736cc334dda1bc55cb5c,CHANGE_SIGNATURE,"deps/jemalloc/src/ctl.c:ctl_bymib(size_t, size_t, void, size_t, void, size_t):28284-29298","deps/jemalloc/src/ctl.c:ctl_bymib(tsd_t, size_t, size_t, void, size_t, void, size_t):37024-38077"
linux,868c2392a700fc1e72fb1bc044b7cceecd4f095c,EXTRACT,"drivers/nvme/host/core.c:nvme_complete_async_event(nvme_ctrl, __le16, nvme_result):84175-84903","drivers/nvme/host/core.c:nvme_handle_aen_notice(nvme_ctrl, u32):84175-84561"
darknet,0f645836f193e75c4c3b718369e6fab15b5d19c5,CHANGE_SIGNATURE,"src/normalization_layer.c:resize_normalization_layer(normalization_layer, int, int, int):1069-1438","src/normalization_layer.c:resize_normalization_layer(normalization_layer, int, int):1069-1427"
linux,f3f7277995675d632a3e42144e1a4c9b0cc58d44,CHANGE_SIGNATURE,"fs/btrfs/free-space-tree.c:remove_block_group_free_space(btrfs_trans_handle, btrfs_fs_info, btrfs_block_group_cache):34630-36434","fs/btrfs/free-space-tree.c:remove_block_group_free_space(btrfs_trans_handle, btrfs_block_group_cache):34630-36411"
darknet,fc069593f2ccc5d9026d0a65cd650dbac9ea5b3a,MOVE_FUNCTION,src/image.h:flip_image(image):585-604,include/darknet.h:flip_image(image):13725-13744
linux,e76cd24d0237132b95bebe57d82c059da7cc98cc,RENAME_FUNCTION,"net/unix/af_unix.c:unix_dgram_poll(file, socket, poll_table):63007-64433","net/unix/af_unix.c:unix_dgram_poll_mask(socket, __poll_t):62932-64254"
redis,583c31472577fb8175e17ee0ce243972f4dd8425,EXTRACT,"src/db.c:lookupKey(redisDb, robj, int):2085-2919",src/db.c:updateLFU(robj):2084-2252
FFmpeg,9c01cdb94e24aaf50f867a0a5c42b097c17c42b1,MOVE_FUNCTION,libavfilter/vf_interlace.c:AVFILTER_DEFINE_CLASS(null):2558-2590,libavfilter/vf_tinterlace.c:AVFILTER_DEFINE_CLASS(null):4913-4945
darknet,6e7914530939aeaa4e6cc1a692b15e23d5173ae0,CHANGE_SIGNATURE,"examples/yolo.c:print_yolo_detections(FILE, char, box, float, int, int, int, int):2417-3090","examples/yolo.c:print_yolo_detections(FILE, char, int, int, int, int, detection):2417-3120"
darknet,0f645836f193e75c4c3b718369e6fab15b5d19c5,CHANGE_SIGNATURE,src/darknet.c:validate_detection_net(char):3464-5258,"src/darknet.c:validate_detection_net(char, char):3862-5706"
darknet,e3931c75cd0f1b95c91abead5144d829f494a39d,MOVE_FUNCTION,"src/blas.h:dot_cpu(int, float, int, float, int):839-893","include/darknet.h:dot_cpu(int, float, int, float, int):11251-11305"
