"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_false_matcher.go:23}","{method_declaration FailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/be_false_matcher.go:23}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_prefix_matcher.go:34}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/have_prefix_matcher.go:34}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(_ interface{}) at vendor/github.com/onsi/gomega/gstruct/ignore.go:33}","{method_declaration FailureMessage(_ any) at vendor/github.com/onsi/gomega/gstruct/ignore.go:35}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_value.go:18}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/have_value.go:18}","29","29"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration MatchMayChangeInTheFuture(actual interface{}) at vendor/github.com/onsi/gomega/matchers/receive_matcher.go:160}","{method_declaration MatchMayChangeInTheFuture(actual any) at vendor/github.com/onsi/gomega/matchers/receive_matcher.go:160}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration Satisfy(predicate interface{}) at vendor/github.com/onsi/gomega/matchers.go:699}","{function_declaration Satisfy(predicate any) at vendor/github.com/onsi/gomega/matchers.go:699}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration ContainSubstring(substr string, args ...interface{}) at vendor/github.com/onsi/gomega/matchers.go:246}","{function_declaration ContainSubstring(substr string, args ...any) at vendor/github.com/onsi/gomega/matchers.go:246}","6","6"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/contain_elements_matcher.go:15}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/contain_elements_matcher.go:16}","21","21"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration extractHeader(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_http_header_with_value_matcher.go:72}","{method_declaration extractHeader(actual any) at vendor/github.com/onsi/gomega/matchers/have_http_header_with_value_matcher.go:72}","10","10"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration extractField(actual interface{}, field string, matchername string) at vendor/github.com/onsi/gomega/matchers/have_field.go:20}","{function_declaration extractField(actual any, field string, matchername string) at vendor/github.com/onsi/gomega/matchers/have_field.go:20}","43","48"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration Consistently(actualOrCtx interface{}, args ...interface{}) at vendor/github.com/onsi/gomega/gomega_dsl.go:427}","{function_declaration Consistently(actualOrCtx any, args ...any) at vendor/github.com/onsi/gomega/gomega_dsl.go:427}","4","4"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration render(args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/table_dsl.go:26}","{method_declaration render(args ...any) at vendor/github.com/onsi/ginkgo/v2/table_dsl.go:26}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_existing_field_matcher.go:14}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/have_existing_field_matcher.go:14}","15","15"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration ShouldNot(matcher types.GomegaMatcher, optionalDescription ...interface{}) at vendor/github.com/onsi/gomega/internal/assertion.go:53}","{method_declaration ShouldNot(matcher types.GomegaMatcher, optionalDescription ...any) at vendor/github.com/onsi/gomega/internal/assertion.go:53}","5","5"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration GenerateFlagArgs(flags GinkgoFlags, bindings interface{}) at vendor/github.com/onsi/ginkgo/v2/types/flags.go:436}","{function_declaration GenerateFlagArgs(flags GinkgoFlags, bindings any) at vendor/github.com/onsi/ginkgo/v2/types/flags.go:436}","55","55"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_exact_elements.go:68}","{method_declaration FailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/have_exact_elements.go:111}","16","16"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/contain_element_matcher.go:18}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/contain_element_matcher.go:19}","149","267"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_http_status_matcher.go:51}","{method_declaration FailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/have_http_status_matcher.go:51}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_key_matcher.go:49}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/have_key_matcher.go:64}","8","8"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration FDescribe(text string, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/core_dsl.go:501}","{function_declaration FDescribe(text string, args ...any) at vendor/github.com/onsi/ginkgo/v2/core_dsl.go:553}","4","4"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration AbortWithUsage(format string, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/ginkgo/command/abort.go:31}","{function_declaration AbortWithUsage(format string, args ...any) at vendor/github.com/onsi/ginkgo/v2/ginkgo/command/abort.go:31}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration MatchMayChangeInTheFuture(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_sent_matcher.go:67}","{method_declaration MatchMayChangeInTheFuture(actual any) at vendor/github.com/onsi/gomega/matchers/be_sent_matcher.go:67}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/gstruct/keys.go:111}","{method_declaration FailureMessage(actual any) at vendor/github.com/onsi/gomega/gstruct/keys.go:111}","8","8"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_len_matcher.go:13}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/have_len_matcher.go:13}","8","8"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration prettyPrint(actual interface{}) at vendor/github.com/onsi/gomega/matchers/match_json_matcher.go:43}","{method_declaration prettyPrint(actual any) at vendor/github.com/onsi/gomega/matchers/match_json_matcher.go:43}","23","23"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_nil_matcher.go:10}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/be_nil_matcher.go:10}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration fi(indentation uint, format string, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/reporters/default_reporter.go:692}","{method_declaration fi(indentation uint, format string, args ...any) at vendor/github.com/onsi/ginkgo/v2/reporters/default_reporter.go:719}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration BeforeSuite(body interface{}, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/core_dsl.go:614}","{function_declaration BeforeSuite(body any, args ...any) at vendor/github.com/onsi/ginkgo/v2/core_dsl.go:666}","5","5"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration toUnsignedInteger(a interface{}) at vendor/github.com/onsi/gomega/matchers/type_support.go:64}","{function_declaration toUnsignedInteger(a any) at vendor/github.com/onsi/gomega/matchers/type_support.go:66}","10","10"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration isNumber(a interface{}) at vendor/github.com/onsi/gomega/matchers/type_support.go:30}","{function_declaration isNumber(a any) at vendor/github.com/onsi/gomega/matchers/type_support.go:32}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration Message(actual interface{}, message string, expected ...interface{}) at vendor/github.com/onsi/gomega/format/format.go:128}","{function_declaration Message(actual any, message string, expected ...any) at vendor/github.com/onsi/gomega/format/format.go:128}","6","6"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration NewCleanupNode(deprecationTracker *types.DeprecationTracker, fail func(string, types.CodeLocation), args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/internal/node.go:536}","{function_declaration NewCleanupNode(deprecationTracker *types.DeprecationTracker, fail func(string, types.CodeLocation), args ...any) at vendor/github.com/onsi/ginkgo/v2/internal/node.go:588}","65","65"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration Fi(indentation uint, format string, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/formatter/formatter.go:31}","{function_declaration Fi(indentation uint, format string, args ...any) at vendor/github.com/onsi/ginkgo/v2/formatter/formatter.go:31}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration vetError(optionalDescription ...interface{}) at vendor/github.com/onsi/gomega/internal/assertion.go:132}","{method_declaration vetError(optionalDescription ...any) at vendor/github.com/onsi/gomega/internal/assertion.go:132}","7","7"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration isUnsignedInteger(a interface{}) at vendor/github.com/onsi/gomega/matchers/type_support.go:43}","{function_declaration isUnsignedInteger(a any) at vendor/github.com/onsi/gomega/matchers/type_support.go:45}","4","4"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration generateTable(description string, isSubtree bool, args ...interface{}) at vendor/github.com/onsi/ginkgo/v2/table_dsl.go:199}","{function_declaration generateTable(description string, isSubtree bool, args ...any) at vendor/github.com/onsi/ginkgo/v2/table_dsl.go:199}","119","119"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_key_of_matcher.go:43}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/be_key_of_matcher.go:43}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration To(matcher types.GomegaMatcher, optionalDescription ...interface{}) at vendor/github.com/onsi/gomega/internal/assertion.go:59}","{method_declaration To(matcher types.GomegaMatcher, optionalDescription ...any) at vendor/github.com/onsi/gomega/internal/assertion.go:59}","5","5"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration FailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_closed_matcher.go:42}","{method_declaration FailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/be_closed_matcher.go:42}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration NewAttachedGinkgoFlagSet(flagSet *flag.FlagSet, flags GinkgoFlags, bindings interface{}, sections GinkgoFlagSections, extraGoFlagsSection GinkgoFlagSection) at vendor/github.com/onsi/ginkgo/v2/types/flags.go:113}","{function_declaration NewAttachedGinkgoFlagSet(flagSet *flag.FlagSet, flags GinkgoFlags, bindings any, sections GinkgoFlagSections, extraGoFlagsSection GinkgoFlagSection) at vendor/github.com/onsi/ginkgo/v2/types/flags.go:113}","8","8"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/with_transform.go:46}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/with_transform.go:46}","28","28"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/consist_of.go:151}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/consist_of.go:175}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_http_header_with_value_matcher.go:17}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/have_http_header_with_value_matcher.go:17}","13","13"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration toString(a interface{}) at vendor/github.com/onsi/gomega/matchers/type_support.go:124}","{function_declaration toString(a any) at vendor/github.com/onsi/gomega/matchers/type_support.go:126}","23","23"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration Match(actual interface{}) at vendor/github.com/onsi/gomega/matchers/have_exact_elements.go:21}","{method_declaration Match(actual any) at vendor/github.com/onsi/gomega/matchers/have_exact_elements.go:23}","46","87"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration post(path string, data interface{}) at vendor/github.com/onsi/ginkgo/v2/internal/parallel_support/http_client.go:37}","{method_declaration post(path string, data any) at vendor/github.com/onsi/ginkgo/v2/internal/parallel_support/http_client.go:37}","19","19"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/equal_matcher.go:40}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/equal_matcher.go:40}","3","3"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{function_declaration BeSent(arg interface{}) at vendor/github.com/onsi/gomega/matchers.go:227}","{function_declaration BeSent(arg any) at vendor/github.com/onsi/gomega/matchers.go:227}","5","5"
"6034321603be95409028f0173e0c372515008dbb","CHANGE_SIGNATURE","{method_declaration NegatedFailureMessage(actual interface{}) at vendor/github.com/onsi/gomega/matchers/be_a_directory.go:54}","{method_declaration NegatedFailureMessage(actual any) at vendor/github.com/onsi/gomega/matchers/be_a_directory.go:54}","3","3"
